n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed
584,265,0.4537671232876712,90.78501886792453,1.4789868956492658,0.35119047619047616,0.08928571428571429,8,2,0.23018867924528302,17,6.415094339622642,Q8IU81,Q8IU81,,IRF2BP1,False,584,1208.0,-0.13199306204619987,-0.12784322535502457,0.014900662251655629,0.0,1775.0,3.4773922690140844,3.477548,0.9994366197183099,0.763943661971831
432,305,0.7060185185185185,90.23032786885246,1.3276428180760704,0.32954545454545453,0.09090909090909091,9,3,0.1901639344262295,16,5.245901639344262,Q8IUD6,Q8IUD6,,RNF135,False,432,1208.0,-0.02933462243509485,-0.0316474650672338,0.006622516556291391,0.0,1775.0,3.2483574761915492,3.5532622,0.9047887323943662,0.7183098591549296
282,251,0.8900709219858156,94.66139442231075,1.4901963299518945,0.3161290322580645,0.07741935483870968,5,2,0.20717131474103587,29,11.553784860557768,Q8IUQ4,Q8IUQ4,,SIAH1,False,282,1208.0,0.026588592208789976,0.031667981101801454,0.022350993377483443,0.0016556291390728477,1775.0,4.389438934253521,4.3590713,1.0,0.9853521126760564
673,646,0.9598811292719168,95.88298761609907,1.3434796612127027,0.26223776223776224,0.0979020979020979,5,1,0.1826625386996904,26,4.024767801857585,Q8IUR7,Q8IUR7,,ARMC8,False,673,1208.0,0.06999332998727392,0.0754287664132959,0.0,0.0,1775.0,4.7055619418591546,4.7308245,1.0,0.9949295774647887
1022,909,0.8894324853228963,90.35113311331132,1.353792841766157,0.24427480916030533,0.08142493638676845,6,1,0.1925192519251925,12,1.3201320132013201,Q8IVU3,Q8IVU3,,HERC6,False,1022,1208.0,0.03241711992277721,0.025268968676251502,0.0016556291390728477,0.0,1775.0,2.120845489659155,2.0393384,0.775774647887324,0.23211267605633804
300,173,0.5766666666666667,93.81242774566476,1.2003724110859497,0.2553191489361702,0.13829787234042554,3,0,0.21965317919075145,15,8.670520231213873,Q8IVV7,Q8IVV7,,GID4,False,300,1208.0,-0.1665413777175766,-0.1622500479700679,0.009105960264900662,0.0,1775.0,2.752630937949296,2.7543766,0.9994366197183099,0.331830985915493
269,158,0.587360594795539,93.63664556962026,1.1857529218956224,0.27906976744186046,0.10465116279069768,5,1,0.1962025316455696,26,16.455696202531644,Q8IW03,Q8IW03,,SIAH3,False,269,1208.0,-0.04861867405359627,-0.04710469967778915,0.0008278145695364238,0.0,1775.0,0.11536245837408451,0.0,0.03774647887323944,0.004507042253521127
403,335,0.8312655086848635,90.22955223880598,3.667629354997372,0.40074906367041196,0.0898876404494382,19,10,0.1701492537313433,21,6.26865671641791,Q8IWR1,Q8IWR1,,TRIM59,False,403,1208.0,0.11059987154175636,0.11351158444610521,0.0008278145695364238,0.0,1775.0,3.7946086690366196,3.8971243,0.9949295774647887,0.7808450704225353
2517,1480,0.5880015891934843,80.78653378378378,1.3641094968697494,0.26732673267326734,0.08345120226308345,5,5,0.23513513513513515,45,3.040540540540541,Q8IWT3,Q8IWT3,,CUL9,False,2517,1208.0,-0.15968354521726552,-0.15622060916306407,0.01903973509933775,0.0,1775.0,3.6082228819774644,3.6809206,0.9887323943661972,0.7656338028169014
1749,1536,0.8782161234991424,89.56328125,1.116460140270745,0.2535885167464115,0.07017543859649122,7,1,0.20572916666666666,47,3.059895833333333,Q8IWV7,Q8IWV7,,UBR1,False,1749,1208.0,-0.019749250819152527,-0.018225138335559048,0.0041390728476821195,0.0008278145695364238,1775.0,3.3421418587267606,3.381959,0.9983098591549295,0.7369014084507042
1755,1531,0.8723646723646724,89.19983017635532,1.0976858078582679,0.26127527216174184,0.08864696734059098,7,2,0.20052253429131286,32,2.0901371652514698,Q8IWV8,Q8IWV8,,UBR2,False,1755,1208.0,-0.17868669191840944,-0.1770025182717136,0.02566225165562914,0.0,1775.0,3.106753402253521,3.1205344,1.0,0.5932394366197183
224,174,0.7767857142857143,88.43086206896552,2.027571165254291,0.3488372093023256,0.13953488372093023,8,4,0.16666666666666666,22,12.643678160919542,Q8IWZ4,Q8IWZ4,,TRIM48,False,224,74.0,-0.09081300018442418,-0.07858420751864276,0.02702702702702703,0.0,1775.0,0.09362021031943661,0.0,0.0276056338028169,0.0067605633802816905
517,447,0.8646034816247582,90.34789709172259,2.2005640980846515,0.36807817589576547,0.05211726384364821,18,6,0.15659955257270694,14,3.131991051454139,Q6PJ69,Q6PJ69,,TRIM65,False,517,1208.0,-0.1265330600544018,-0.12744142599864317,0.0033112582781456954,0.0,1775.0,3.806057409406197,3.8213327,0.9949295774647887,0.8845070422535212
603,76,0.12603648424543948,81.5311842105263,2.5525799714529027,0.5384615384615384,0.15384615384615385,13,2,0.25,11,14.473684210526317,Q6PJ61,Q6PJ61,,FBXO46,False,603,1208.0,-0.01887564078105841,-0.0118266292471303,0.0033112582781456954,0.0,1775.0,3.070926426535211,3.0629575,0.9994366197183099,0.5261971830985915
355,241,0.6788732394366197,95.08543568464731,1.1266902506263776,0.2782608695652174,0.08695652173913043,6,2,0.13278008298755187,8,3.319502074688797,Q6PJ21,Q6PJ21,,SPSB3,False,355,1208.0,-0.026160601394188868,-0.027881131872522752,0.0,0.0,1775.0,4.080617738985915,4.0461154,1.0,0.9323943661971831
663,144,0.2171945701357466,89.71062500000001,2.405879497528076,0.3464566929133858,0.05511811023622047,9,4,0.1875,10,6.944444444444445,Q3KP66,Q3KP66,,INAVA,False,663,1208.0,-0.06943779824690045,-0.0657736009334145,0.0033112582781456954,0.0,1775.0,2.17242471804338,1.73654,0.592112676056338,0.37633802816901407
450,175,0.3888888888888889,83.30994285714287,2.6824023765243936,0.6,0.09655172413793103,49,5,0.2571428571428571,21,12.0,Q15884,Q15884,,ENTREP1,False,450,1208.0,-0.07003186793889697,-0.06368656110374141,0.0008278145695364238,0.0,1775.0,0.6927521896315493,0.2298426,0.2647887323943662,0.03211267605633803
1140,1097,0.962280701754386,93.36840474020055,1.0252806103335346,0.2681912681912682,0.079002079002079,6,5,0.18778486782133091,32,2.917046490428441,Q16531,Q16531,,DDB1,False,1140,1208.0,-2.1009838257575977,-2.1069090797016585,1.0,0.9917218543046358,1775.0,7.114398879830986,7.1558704,1.0,1.0
360,331,0.9194444444444444,93.25528700906344,1.1949593194409351,0.325,0.08125,11,2,0.21450151057401812,18,5.438066465256798,Q16539,Q16539,,MAPK14,False,360,1208.0,-0.18234846189940215,-0.1513403831325966,0.0902317880794702,0.008278145695364239,1775.0,4.701912577521127,4.7231054,1.0,0.9898591549295774
222,151,0.6801801801801802,95.59602649006622,1.2528956653758656,0.35294117647058826,0.09411764705882353,5,1,0.2251655629139073,21,13.90728476821192,Q16763,Q16763,,UBE2S,False,222,1208.0,-0.48952344345124515,-0.4354490110293008,0.41887417218543044,0.062086092715231786,1775.0,6.370874573915493,6.4173565,0.9994366197183099,0.9960563380281691
926,516,0.5572354211663066,88.92001937984496,1.2516408287673715,0.2875536480686695,0.055793991416309016,4,0,0.2364341085271318,26,5.038759689922481,Q17RG1,Q17RG1,,KCTD19,False,926,1208.0,-0.0032767167506790747,-0.0008733009269475999,0.0,0.0,1775.0,0.31761697632169017,0.08981947,0.0895774647887324,0.0067605633802816905
754,579,0.7679045092838196,90.73559585492228,1.8381760020279057,0.3311897106109325,0.06430868167202572,8,4,0.24179620034542315,37,6.390328151986183,Q1L5Z9,Q1L5Z9,,LONRF2,False,754,1208.0,-0.013457613246630048,-0.0096443835886923,0.0041390728476821195,0.0,1775.0,0.8821294807983098,0.2300136,0.30704225352112674,0.0771830985915493
868,672,0.7741935483870968,90.50196428571428,1.7975740760536036,0.34523809523809523,0.0880952380952381,16,8,0.16666666666666666,23,3.422619047619048,Q2Q1W2,Q2Q1W2,,TRIM71,False,868,1208.0,-0.0737200102847603,-0.0645688432716463,0.012417218543046357,0.0008278145695364238,1775.0,0.3128356330580282,0.014440995,0.0895774647887324,0.03380281690140845
621,584,0.9404186795491143,92.6689212328767,1.3105110863995872,0.343042071197411,0.06796116504854369,8,5,0.2226027397260274,36,6.164383561643835,Q2TBA0,Q2TBA0,,KLHL40,False,621,1208.0,-0.14436247850262016,-0.1358772611558425,0.011589403973509934,0.0,1775.0,0.026489977053521126,0.0,0.009014084507042254,0.0022535211267605635
581,552,0.9500860585197934,92.59990942028986,1.4601762285203717,0.27636363636363637,0.06545454545454546,7,1,0.22826086956521738,42,7.608695652173914,Q2WGJ6,Q2WGJ6,,KLHL38,False,581,1208.0,-0.09439361046811538,-0.0827447083254878,0.004966887417218543,0.0008278145695364238,1775.0,0.1732245828315493,0.024069987,0.04507042253521127,0.003943661971830986
506,385,0.7608695652173914,89.2571168831169,1.3418632374543775,0.2925531914893617,0.11170212765957446,6,3,0.21558441558441557,16,4.1558441558441555,Q32M84,Q32M84,,BTBD16,False,506,1208.0,0.04055572806965467,0.0435983687592347,0.0,0.0,1775.0,0.33121695499887327,0.049095407,0.09971830985915493,0.016901408450704224
242,198,0.8181818181818182,94.64742424242424,1.5708632912626022,0.27205882352941174,0.13970588235294118,5,1,0.20202020202020202,9,4.545454545454546,Q3KNV8,Q3KNV8,,PCGF3,False,242,1208.0,-0.034596545741328075,-0.02195851537010485,0.014072847682119206,0.0016556291390728477,1775.0,4.593808749183099,4.609146,1.0,0.9853521126760564
623,587,0.942215088282504,92.14797274275979,1.3544308067821231,0.29491525423728815,0.09152542372881356,9,2,0.21124361158432708,34,5.792163543441227,Q3ZCT8,Q3ZCT8,,KBTBD12,False,623,1208.0,-0.03190105883844689,-0.02548372814204675,0.0033112582781456954,0.0,1775.0,0.16213952110084506,0.007151,0.056338028169014086,0.010140845070422535
1188,682,0.5740740740740741,92.6626099706745,1.2189991172360264,0.3100303951367781,0.11246200607902736,9,3,0.19794721407624633,22,3.225806451612903,Q6PIJ6,Q6PIJ6,,FBXO38,False,1188,1208.0,0.058868856229901755,0.058881722017985194,0.0,0.0,1775.0,4.513520082985916,4.5365376,0.9983098591549295,0.9830985915492958
471,423,0.8980891719745223,90.09624113475176,2.7394558339063804,0.35517241379310344,0.0896551724137931,15,5,0.1938534278959811,13,3.0732860520094563,Q495X7,Q495X7,,TRIM60,False,471,1208.0,0.0660519171217735,0.0650192559853578,0.0,0.0,1775.0,0.030154985658591548,0.0,0.008450704225352112,0.003943661971830986
260,245,0.9423076923076923,91.36930612244899,1.747906733233004,0.2684563758389262,0.06711409395973154,6,1,0.19591836734693877,10,4.081632653061225,Q4G0X4,Q4G0X4,,KCTD21,False,260,1208.0,-0.1025350540016922,-0.0927464819535422,0.005794701986754967,0.0,1775.0,2.2737249248901406,2.2754452,0.967887323943662,0.13971830985915493
708,166,0.2344632768361582,88.6577108433735,2.244173586838368,0.3870967741935484,0.08870967741935484,12,3,0.21084337349397592,15,9.036144578313253,Q4G163,Q4G163,,FBXO43,False,708,1208.0,-0.11153256896879199,-0.10560502762741705,0.03145695364238411,0.0008278145695364238,1775.0,1.2988283420129578,1.1560405,0.5622535211267605,0.056901408450704224
568,554,0.9753521126760564,94.20382671480144,1.281619362840854,0.24363636363636362,0.08,6,1,0.22021660649819494,55,9.927797833935017,Q53G59,Q53G59,,KLHL12,False,568,1208.0,-0.15717099805025617,-0.14418803858263335,0.023178807947019868,0.0008278145695364238,1775.0,4.586889727830986,4.5632925,1.0,0.9926760563380281
634,572,0.9022082018927445,95.11286713286712,1.3358705645537876,0.25806451612903225,0.1003584229390681,9,1,0.21503496503496503,40,6.993006993006993,Q53GT1,Q53GT1,,KLHL22,False,634,1208.0,-0.10078942271960613,-0.0936507577383032,0.0033112582781456954,0.0008278145695364238,1775.0,3.611220064146479,3.6272566,0.9960563380281691,0.7583098591549295
860,437,0.5081395348837209,91.40528604118994,1.0212769058225077,0.28717948717948716,0.09230769230769231,7,3,0.16475972540045766,9,2.059496567505721,Q58WW2,Q58WW2,,DCAF6,False,860,1208.0,-0.27037198312489885,-0.2630091742446783,0.0695364238410596,0.0,1775.0,5.050921449521127,5.0686235,1.0,0.9966197183098592
209,168,0.8038277511961722,93.74166666666667,2.6390105614016286,0.39552238805970147,0.11940298507462686,11,4,0.16666666666666666,11,6.547619047619048,Q5EBN2,Q5EBN2,,TRIM61,False,209,1208.0,-0.34051156759348955,-0.3321357852985011,0.17549668874172186,0.0016556291390728477,1775.0,0.5392098081549296,0.022163248,0.19774647887323943,0.05070422535211268
155,122,0.7870967741935484,91.38557377049179,1.60706319673968,0.38823529411764707,0.09411764705882353,8,3,0.21311475409836064,11,9.01639344262295,Q5FWF7,Q5FWF7,,FBXO48,False,155,1208.0,-0.016502092916913253,-0.01152689426447695,0.0024834437086092716,0.0,1775.0,1.0007749081723942,0.9379967,0.4405633802816901,0.0016901408450704226
1057,1019,0.9640491958372753,92.90483807654563,1.2922026747413733,0.2725274725274725,0.08131868131868132,7,2,0.19823356231599606,44,4.317958783120707,Q5GLZ8,Q5GLZ8,,HERC4,False,1057,1208.0,0.0031516930543655152,0.011692999595188651,0.0033112582781456954,0.0,1775.0,4.7658799505352105,4.6808643,1.0,0.9836619718309859
520,467,0.8980769230769231,91.13413276231263,1.13274773722206,0.3020408163265306,0.07346938775510205,5,1,0.22055674518201285,22,4.710920770877944,Q5H9S7,Q5H9S7,,DCAF17,False,520,1208.0,-0.003760367282051025,-0.0042401573910141,0.0,0.0,1775.0,3.5438892795098593,3.5805073,0.9983098591549295,0.8230985915492958
347,297,0.8559077809798271,97.25377104377105,1.0073440137247747,0.37398373983739835,0.10569105691056911,8,1,0.18181818181818182,16,5.387205387205387,Q5JS37,Q5JS37,,NHLRC3,False,347,1208.0,-0.06031863316803179,-0.061310359993899846,0.01076158940397351,0.0,1775.0,4.01775699287324,4.033458,0.9983098591549295,0.9047887323943662
81,73,0.9012345679012346,94.44630136986301,1.2521877809349342,0.26,0.02,4,0,0.1506849315068493,6,8.21917808219178,Q15843,Q15843,,NEDD8,False,81,1208.0,-1.8365000183214366,-1.8364385728162813,0.9966887417218543,0.9817880794701986,1775.0,8.234705631830986,8.2828665,1.0,1.0
145,138,0.9517241379310345,96.44369565217391,1.2421237364839381,0.32051282051282054,0.02564102564102564,5,1,0.17391304347826086,13,9.420289855072465,Q15819,Q15819,,UBE2V2,False,145,1208.0,-0.14777003124612173,-0.14952395028900034,0.012417218543046357,0.0,1775.0,6.647206517746479,6.6890197,1.0,1.0
1581,409,0.25869702719797594,86.52559902200487,1.292567227904051,0.296875,0.06770833333333333,4,0,0.20293398533007334,29,7.090464547677261,Q15648,Q15648,,MED1,False,1581,1208.0,-0.7573018605648427,-0.6938136096813228,0.6432119205298014,0.30629139072847683,1775.0,4.169587314732394,4.2006693,0.9994366197183099,0.9498591549295775
913,690,0.755750273822563,92.41742028985507,1.833934676084004,0.23746701846965698,0.0712401055408971,4,0,0.1855072463768116,27,3.91304347826087,Q13620,Q13620,,CUL4B,False,913,1208.0,-0.013479533142969633,0.01510419312314245,0.014900662251655629,0.0016556291390728477,1775.0,5.252742695785352,5.197437,0.9994366197183099,0.9943661971830986
316,234,0.740506329113924,93.30799145299144,2.002319500569499,0.27941176470588236,0.07352941176470588,4,0,0.2222222222222222,10,4.273504273504273,Q13829,Q13829,,TNFAIP1,False,316,1208.0,0.011276883120031842,0.01285494856321175,0.0016556291390728477,0.0,1775.0,4.275661476281691,4.3576717,1.0,0.9070422535211268
588,571,0.9710884353741497,91.55957968476358,1.2748330140925286,0.3217993079584775,0.09342560553633218,7,2,0.21541155866900175,34,5.954465849387041,Q13939,Q13939,,CCIN,False,588,1208.0,-0.12918774398430136,-0.1204375999577644,0.01903973509933775,0.0008278145695364238,1775.0,0.16588934338366196,0.01927349,0.044507042253521124,0.0011267605633802818
182,167,0.9175824175824175,88.47191616766466,1.9518618319716026,0.2636363636363636,0.07272727272727272,7,2,0.17365269461077845,21,12.574850299401197,Q13951,Q13951,,CBFB,False,182,1208.0,-0.27524361831185185,-0.1599506338906301,0.21605960264900662,0.08940397350993377,1775.0,5.809153947323943,5.8225594,0.9994366197183099,0.9971830985915493
1066,961,0.9015009380863039,91.79374609781479,1.3350328014742943,0.265625,0.05580357142857143,6,3,0.2060353798126951,43,4.474505723204994,Q14139,Q14139,,UBE4A,False,1066,1208.0,0.11169270283418554,0.1112630173021283,0.0008278145695364238,0.0,1775.0,3.904536594535211,3.9906192,1.0,0.8940845070422535
442,389,0.8800904977375565,91.80149100257069,2.323142221249643,0.3582089552238806,0.06343283582089553,9,6,0.17223650385604114,30,7.712082262210797,Q14142,Q14142,,TRIM14,False,442,1208.0,-0.11095383803409416,-0.11055507363742605,0.0041390728476821195,0.0,1775.0,3.3508857047802816,3.5006492,0.9515492957746479,0.6642253521126761
630,521,0.8269841269841269,93.4478310940499,2.1270538606189047,0.33879781420765026,0.09289617486338798,13,9,0.19769673704414586,13,2.495201535508637,Q14258,Q14258,,TRIM25,False,630,1208.0,-0.07728889571194963,-0.07252603927237916,0.0074503311258278145,0.0,1775.0,5.139621520492394,5.2535734,0.9943661971830986,0.9729577464788732
1009,724,0.7175421209117938,89.57488950276243,1.378241653112806,0.2899728997289973,0.04878048780487805,7,5,0.20165745856353592,23,3.1767955801104977,Q14289,Q14289,,PTK2B,False,1009,1208.0,0.11675391532551432,0.11396884355600065,0.0,0.0,1775.0,3.0436512810140846,2.700564,0.9138028169014084,0.4473239436619718
1009,625,0.6194251734390486,85.20174399999999,1.2231526947021485,0.2579505300353357,0.10247349823321555,4,0,0.1984,21,3.36,Q14527,Q14527,,HLTF,False,1009,1208.0,0.08844896858017752,0.08660533767815656,0.0008278145695364238,0.0,1775.0,4.617808036739718,4.82024,0.9729577464788732,0.9177464788732395
1992,1172,0.5883534136546185,88.27505119453923,1.1147223258692494,0.2509578544061303,0.08812260536398467,5,2,0.22098976109215018,31,2.645051194539249,Q14669,Q14669,,TRIP12,False,2067,1208.0,-0.2013863750534307,-0.20687065253290066,0.09271523178807947,0.0016556291390728477,1775.0,5.867995205678874,5.9890594,0.9988732394366198,0.992112676056338
263,143,0.5437262357414449,92.04510489510487,2.424498279107945,0.2872340425531915,0.09574468085106383,10,1,0.21678321678321677,13,9.090909090909092,Q14681,Q14681,,KCTD2,False,263,1208.0,-0.1908195349225242,-0.18807261673179304,0.03394039735099338,0.0008278145695364238,1775.0,3.7638750962816903,3.738076,1.0,0.9290140845070423
1683,1102,0.6547831253713606,85.24089836660617,1.3709054527734947,0.2922201138519924,0.08538899430740038,7,2,0.1996370235934664,17,1.5426497277676952,Q149N8,Q149N8,,SHPRH,False,1683,1208.0,-0.019429097967840186,-0.0205520305412024,0.0033112582781456954,0.0,1775.0,2.359927666484507,2.338818,0.956056338028169,0.19718309859154928
275,136,0.49454545454545457,86.69051470588235,2.7229306056020572,0.424,0.136,19,5,0.22794117647058823,12,8.823529411764707,Q14CZ0,Q14CZ0,,HAPSTR1,False,275,1208.0,-0.45644500744454025,-0.4055063171123225,0.4139072847682119,0.09437086092715231,1775.0,4.406383156642254,4.453116,0.9988732394366198,0.971830985915493
391,164,0.4194373401534527,85.95939024390243,2.074815914370796,0.5075757575757576,0.21212121212121213,25,3,0.1402439024390244,7,4.2682926829268295,Q15011,Q15011,,HERPUD1,False,391,1208.0,-0.052547597726332336,-0.04872097307582185,0.011589403973509934,0.004966887417218543,1775.0,6.406864055774648,6.3216414,1.0,0.9994366197183099
636,360,0.5660377358490566,91.2573888888889,2.461041165576472,0.3464788732394366,0.04225352112676056,15,13,0.06944444444444445,6,1.6666666666666667,Q15025,Q15025,,TNIP1,False,636,1208.0,-0.011368508716392759,-0.00594056533305445,0.004966887417218543,0.0,1775.0,5.246175179323944,5.204755,1.0,0.9926760563380281
1050,979,0.9323809523809524,91.25570990806945,1.3146498902287804,0.2725118483412322,0.08293838862559241,5,2,0.1920326864147089,28,2.8600612870275794,Q15034,Q15034,,HERC3,False,1050,1208.0,-0.020725963115875042,-0.01747673935124315,0.0,0.0,1775.0,2.5676793202140846,2.589567,0.9554929577464789,0.3323943661971831
168,33,0.19642857142857142,73.5930303030303,1.6813568811575879,0.45454545454545453,0.0,6,1,0.24242424242424243,7,21.21212121212121,Q15038,Q15038,,DAZAP2,False,168,1208.0,-0.08902396153714577,-0.08097357496332275,0.006622516556291391,0.0,1775.0,7.284159204394366,7.315376,1.0,1.0
812,531,0.6539408866995073,88.1049152542373,1.250821094407942,0.29435483870967744,0.09274193548387097,6,4,0.1713747645951036,17,3.2015065913371,Q15345,Q15345,,LRRC41,False,812,1208.0,-0.06300599541969565,-0.05358789161550725,0.006622516556291391,0.0,1775.0,4.905094223605634,4.972173,0.9994366197183099,0.9904225352112676
